,ts_code_x,trade_date,open,high,low,close,pre_close,change,pct_change,vol,amount,ts_code_y,adj_factor
0,300725.SZ,20171110,13.58,16.3,13.58,16.3,11.32,4.98,43.99,22.0,34.908,300725.SZ,1.0
1,300725.SZ,20171113,17.93,17.93,17.93,17.93,16.3,1.63,10.0,6.0,10.758,300725.SZ,1.0
2,300725.SZ,20171114,19.72,19.72,19.72,19.72,17.93,1.79,9.98,12.0,23.664,300725.SZ,1.0
3,300725.SZ,20171115,21.69,21.69,21.69,21.69,19.72,1.97,9.99,26.0,56.394,300725.SZ,1.0
4,300725.SZ,20171116,23.86,23.86,23.86,23.86,21.69,2.17,10.0,34.0,81.124,300725.SZ,1.0
5,300725.SZ,20171117,26.25,26.25,26.25,26.25,23.86,2.39,10.02,28.0,73.5,300725.SZ,1.0
6,300725.SZ,20171120,28.88,28.88,28.88,28.88,26.25,2.63,10.02,71.0,205.048,300725.SZ,1.0
7,300725.SZ,20171121,31.77,31.77,31.77,31.77,28.88,2.89,10.01,66.0,209.682,300725.SZ,1.0
8,300725.SZ,20171122,34.95,34.95,34.95,34.95,31.77,3.18,10.01,195.0,681.525,300725.SZ,1.0
9,300725.SZ,20171123,38.45,38.45,38.45,38.45,34.95,3.5,10.01,650.0,2499.25,300725.SZ,1.0
10,300725.SZ,20171124,42.3,42.3,42.3,42.3,38.45,3.85,10.01,867.0,3667.41,300725.SZ,1.0
11,300725.SZ,20171127,46.53,46.53,46.53,46.53,42.3,4.23,10.0,1223.0,5690.619,300725.SZ,1.0
12,300725.SZ,20171128,51.18,51.18,51.18,51.18,46.53,4.65,9.99,2033.09,10405.354,300725.SZ,1.0
13,300725.SZ,20171129,56.3,56.3,56.3,56.3,51.18,5.12,10.0,1118.02,6294.452,300725.SZ,1.0
14,300725.SZ,20171130,61.93,61.93,61.93,61.93,56.3,5.63,10.0,1152.0,7134.336,300725.SZ,1.0
15,300725.SZ,20171201,68.12,68.12,68.12,68.12,61.93,6.19,10.0,4806.89,32744.534,300725.SZ,1.0
16,300725.SZ,20171204,74.93,74.93,67.02,67.7,68.12,-0.42,-0.62,130285.32,920287.386,300725.SZ,1.0
17,300725.SZ,20171205,70.19,71.78,67.51,68.24,67.7,0.54,0.8,71668.05,496852.609,300725.SZ,1.0
18,300725.SZ,20171206,71.2,75.06,70.62,75.06,68.24,6.82,9.99,74353.0,549222.896,300725.SZ,1.0
