,ts_code_x,trade_date,open,high,low,close,pre_close,change,pct_change,vol,amount,ts_code_y,adj_factor
0,002170.SZ,20070919,33.02,34.08,28.3,29.2,10.16,19.04,187.4,116228.88,360947.9364,002170.SZ,1.0
1,002170.SZ,20070920,27.86,28.8,26.88,27.18,29.2,-2.02,-6.92,60020.44,165075.0627,002170.SZ,1.0
2,002170.SZ,20070921,26.6,27.37,25.6,26.7,27.18,-0.48,-1.77,32874.3,86231.3431,002170.SZ,1.0
3,002170.SZ,20070924,26.18,26.36,25.29,25.3,26.7,-1.4,-5.24,20174.06,51769.9439,002170.SZ,1.0
4,002170.SZ,20070925,25.2,25.59,24.71,25.33,25.3,0.03,0.12,17393.02,43626.0967,002170.SZ,1.0
5,002170.SZ,20070926,25.0,25.3,24.09,24.18,25.33,-1.15,-4.54,11329.68,27919.3035,002170.SZ,1.0
6,002170.SZ,20070927,24.2,24.98,24.0,24.95,24.18,0.77,3.18,12336.36,30423.5657,002170.SZ,1.0
7,002170.SZ,20070928,25.09,25.89,24.79,25.67,24.95,0.72,2.89,15916.01,40347.6155,002170.SZ,1.0
8,002170.SZ,20071008,26.0,26.0,24.6,24.74,25.67,-0.93,-3.62,13186.96,33050.5245,002170.SZ,1.0
9,002170.SZ,20071009,24.74,25.78,24.36,25.59,24.74,0.85,3.44,12972.1,32714.605,002170.SZ,1.0
10,002170.SZ,20071010,25.39,25.95,25.11,25.56,25.59,-0.03,-0.12,15132.58,38701.6632,002170.SZ,1.0
11,002170.SZ,20071011,25.51,27.28,25.51,27.24,25.56,1.68,6.57,30344.68,81154.5011,002170.SZ,1.0
12,002170.SZ,20071012,28.18,29.96,28.1,29.96,27.24,2.72,9.99,55330.91,163641.3606,002170.SZ,1.0
13,002170.SZ,20071015,31.45,32.9,30.08,30.65,29.96,0.69,2.3,47876.64,151309.2571,002170.SZ,1.0
14,002170.SZ,20071016,30.0,33.72,29.13,33.0,30.65,2.35,7.67,34055.49,107530.1838,002170.SZ,1.0
15,002170.SZ,20071017,32.3,34.2,31.51,31.51,33.0,-1.49,-4.52,27065.26,88432.642,002170.SZ,1.0
16,002170.SZ,20071018,31.05,33.1,30.51,31.96,31.51,0.45,1.43,24516.32,78219.2927,002170.SZ,1.0
17,002170.SZ,20071019,31.51,33.4,31.51,31.8,31.96,-0.16,-0.5,17146.96,55676.4796,002170.SZ,1.0
18,002170.SZ,20071022,31.5,31.79,28.62,28.63,31.8,-3.17,-9.97,17859.52,53668.8581,002170.SZ,1.0
19,002170.SZ,20071023,28.05,29.3,28.02,29.2,28.63,0.57,1.99,10864.43,31245.4295,002170.SZ,1.0
20,002170.SZ,20071024,29.19,29.38,28.21,28.4,29.2,-0.8,-2.74,7613.68,21738.1679,002170.SZ,1.0
21,002170.SZ,20071025,28.0,28.02,25.9,26.02,28.4,-2.38,-8.38,14301.26,38238.7524,002170.SZ,1.0
22,002170.SZ,20071026,26.0,27.49,25.92,27.0,26.02,0.98,3.77,9291.55,24788.9071,002170.SZ,1.0
23,002170.SZ,20071029,27.1,27.33,26.4,27.19,27.0,0.19,0.7,6219.02,16693.5443,002170.SZ,1.0
24,002170.SZ,20071030,27.19,27.19,27.19,27.19,27.19,0.0,0.0,0.0,0.0,002170.SZ,1.0
25,002170.SZ,20071031,28.0,29.86,28.0,28.77,27.19,1.58,5.81,12359.37,35827.756,002170.SZ,1.0
26,002170.SZ,20071101,28.79,28.85,27.56,27.88,28.77,-0.89,-3.09,7893.85,22243.8133,002170.SZ,1.0
27,002170.SZ,20071102,27.38,28.89,26.8,28.0,27.88,0.12,0.43,7535.73,21219.2052,002170.SZ,1.0
28,002170.SZ,20071105,27.8,30.5,27.5,29.78,28.0,1.78,6.36,14136.35,41202.2826,002170.SZ,1.0
29,002170.SZ,20071106,29.76,30.88,29.01,29.45,29.78,-0.33,-1.11,14965.34,45064.5248,002170.SZ,1.0
30,002170.SZ,20071107,29.5,30.38,28.0,28.81,29.45,-0.64,-2.17,7705.24,22420.92,002170.SZ,1.0
31,002170.SZ,20071108,28.8,29.42,28.03,28.18,28.81,-0.63,-2.19,8129.8,23380.9831,002170.SZ,1.0
32,002170.SZ,20071109,28.0,28.5,27.0,27.12,28.18,-1.06,-3.76,8225.05,22645.706,002170.SZ,1.0
33,002170.SZ,20071112,26.5,27.26,25.5,26.25,27.12,-0.87,-3.21,7428.28,19421.1317,002170.SZ,1.0
