,ts_code_x,trade_date,open,high,low,close,pre_close,change,pct_change,vol,amount,ts_code_y,adj_factor
0,002878.SZ,20170606,17.38,20.85,17.38,20.85,14.48,6.37,43.99,88.0,182.268,002878.SZ,1.0
1,002878.SZ,20170607,22.94,22.94,22.94,22.94,20.85,2.09,10.02,33.0,75.702,002878.SZ,1.0
2,002878.SZ,20170608,25.23,25.23,25.23,25.23,22.94,2.29,9.98,52.0,131.196,002878.SZ,1.0
3,002878.SZ,20170609,27.75,27.75,27.75,27.75,25.23,2.52,9.99,34.0,94.35,002878.SZ,1.0
4,002878.SZ,20170612,30.53,30.53,30.53,30.53,27.75,2.78,10.02,166.0,506.798,002878.SZ,1.0
5,002878.SZ,20170613,33.58,33.58,33.58,33.58,30.53,3.05,9.99,246.0,826.068,002878.SZ,1.0
6,002878.SZ,20170614,36.94,36.94,36.94,36.94,33.58,3.36,10.01,890.0,3287.66,002878.SZ,1.0
7,002878.SZ,20170615,40.63,40.63,40.63,40.63,36.94,3.69,9.99,2222.0,9027.986,002878.SZ,1.0
8,002878.SZ,20170616,44.69,44.69,42.32,43.0,40.63,2.37,5.83,120128.22,525239.964,002878.SZ,1.0
9,002878.SZ,20170619,41.0,41.6,38.75,38.75,43.0,-4.25,-9.88,88361.46,351891.575,002878.SZ,1.0
10,002878.SZ,20170620,38.85,39.85,38.13,38.89,38.75,0.14,0.36,62163.1,242359.275,002878.SZ,1.0
11,002878.SZ,20170621,38.78,40.38,38.46,39.3,38.89,0.41,1.05,51059.53,201465.422,002878.SZ,1.0
12,002878.SZ,20170622,39.54,39.56,37.7,37.93,39.3,-1.37,-3.49,50389.6,193879.213,002878.SZ,1.0
13,002878.SZ,20170623,37.5,37.99,35.81,36.63,37.93,-1.3,-3.43,39129.37,144467.044,002878.SZ,1.0
14,002878.SZ,20170626,36.31,36.98,35.84,36.75,36.63,0.12,0.33,25762.22,93936.879,002878.SZ,1.0
15,002878.SZ,20170627,36.66,37.2,36.22,36.88,36.75,0.13,0.35,29443.33,108171.519,002878.SZ,1.0
16,002878.SZ,20170628,36.51,36.7,35.55,35.57,36.88,-1.31,-3.55,22948.49,82502.732,002878.SZ,1.0
