,ts_code_x,trade_date,open,high,low,close,pre_close,change,pct_change,vol,amount,ts_code_y,adj_factor
0,300709.SZ,20171019,46.44,55.73,46.44,55.73,38.7,17.03,44.01,104.55,574.758,300709.SZ,1.0
1,300709.SZ,20171020,61.3,61.3,61.3,61.3,55.73,5.57,9.99,28.84,176.789,300709.SZ,1.0
2,300709.SZ,20171023,67.43,67.43,67.43,67.43,61.3,6.13,10.0,73.68,496.824,300709.SZ,1.0
3,300709.SZ,20171024,74.17,74.17,74.17,74.17,67.43,6.74,10.0,109.98,815.721,300709.SZ,1.0
4,300709.SZ,20171025,81.59,81.59,81.59,81.59,74.17,7.42,10.0,434.29,3543.372,300709.SZ,1.0
5,300709.SZ,20171026,89.75,89.75,89.75,89.75,81.59,8.16,10.0,1230.49,11043.647,300709.SZ,1.0
6,300709.SZ,20171027,98.0,98.73,95.36,98.73,89.75,8.98,10.01,87647.23,858243.346,300709.SZ,1.0
7,300709.SZ,20171030,94.6,98.75,90.93,91.01,98.73,-7.72,-7.82,91258.13,862963.477,300709.SZ,1.0
8,300709.SZ,20171031,92.53,94.53,91.0,93.15,91.01,2.14,2.35,59260.9,549895.094,300709.SZ,1.0
9,300709.SZ,20171101,92.0,102.0,89.01,97.86,93.15,4.71,5.06,85189.63,809739.814,300709.SZ,1.0
10,300709.SZ,20171102,96.5,99.7,95.0,95.0,97.86,-2.86,-2.92,60101.66,583632.165,300709.SZ,1.0
11,300709.SZ,20171103,95.5,96.58,89.58,93.14,95.0,-1.86,-1.96,57014.4,528863.997,300709.SZ,1.0
12,300709.SZ,20171106,96.5,102.0,96.5,96.85,93.14,3.71,3.98,68337.11,671386.303,300709.SZ,1.0
13,300709.SZ,20171107,95.85,106.54,94.98,106.54,96.85,9.69,10.01,80379.85,820791.038,300709.SZ,1.0
14,300709.SZ,20171108,111.0,112.6,104.63,104.7,106.54,-1.84,-1.73,98411.59,1070239.287,300709.SZ,1.0
15,300709.SZ,20171109,103.0,107.46,101.51,105.79,104.7,1.09,1.04,66443.6,694545.242,300709.SZ,1.0
16,300709.SZ,20171110,104.61,108.0,102.85,102.92,105.79,-2.87,-2.71,56080.33,589067.747,300709.SZ,1.0
17,300709.SZ,20171113,102.5,106.21,102.5,104.19,102.92,1.27,1.23,42576.17,444446.083,300709.SZ,1.0
18,300709.SZ,20171114,105.45,109.67,102.11,107.3,104.19,3.11,2.98,65772.84,696962.4,300709.SZ,1.0
19,300709.SZ,20171115,105.6,105.99,96.57,96.6,107.3,-10.7,-9.97,66060.67,658585.382,300709.SZ,1.0
20,300709.SZ,20171116,95.28,97.37,91.0,92.0,96.6,-4.6,-4.76,38043.85,357372.614,300709.SZ,1.0
21,300709.SZ,20171117,91.28,92.5,82.8,82.8,92.0,-9.2,-10.0,44102.11,381096.51,300709.SZ,1.0
22,300709.SZ,20171120,82.99,86.6,81.2,85.83,82.8,3.03,3.66,29231.15,247887.514,300709.SZ,1.0
23,300709.SZ,20171121,84.9,85.8,77.25,83.23,85.83,-2.6,-3.03,43597.99,354931.971,300709.SZ,1.0
24,300709.SZ,20171122,82.3,84.55,80.11,83.41,83.23,0.18,0.22,27988.64,231745.264,300709.SZ,1.0
25,300709.SZ,20171123,81.8,84.38,81.0,81.36,83.41,-2.05,-2.46,22011.64,182398.203,300709.SZ,1.0
26,300709.SZ,20171124,79.02,82.4,78.5,78.72,81.36,-2.64,-3.24,19560.59,157495.868,300709.SZ,1.0
27,300709.SZ,20171127,78.13,81.29,78.13,78.84,78.72,0.12,0.15,17193.37,136965.69,300709.SZ,1.0
28,300709.SZ,20171128,79.48,84.57,79.48,84.39,78.84,5.55,7.04,29870.49,245784.831,300709.SZ,1.0
29,300709.SZ,20171129,83.51,83.8,80.25,82.45,84.39,-1.94,-2.3,23837.47,195533.655,300709.SZ,1.0
30,300709.SZ,20171130,82.08,84.6,81.91,82.38,82.45,-0.07,-0.08,17222.24,143290.616,300709.SZ,1.0
31,300709.SZ,20171201,82.1,84.37,82.1,83.14,82.38,0.76,0.92,17211.28,143784.321,300709.SZ,1.0
32,300709.SZ,20171204,84.0,86.8,78.8,79.53,83.14,-3.61,-4.34,28775.16,237842.961,300709.SZ,1.0
33,300709.SZ,20171205,78.2,80.5,71.58,73.08,79.53,-6.45,-8.11,28058.4,211657.706,300709.SZ,1.0
34,300709.SZ,20171206,73.1,76.4,73.1,76.0,73.08,2.92,4.0,21451.24,160547.711,300709.SZ,1.0
35,300709.SZ,20171207,75.11,77.35,74.61,75.91,76.0,-0.09,-0.12,12994.3,99232.032,300709.SZ,1.0
36,300709.SZ,20171208,76.8,79.96,76.8,78.78,75.91,2.87,3.78,19291.94,152107.717,300709.SZ,1.0
37,300709.SZ,20171211,78.66,79.83,78.0,79.05,78.78,0.27,0.34,10260.35,80677.387,300709.SZ,1.0
38,300709.SZ,20171212,78.65,79.84,77.67,78.07,79.05,-0.98,-1.24,12655.83,99448.689,300709.SZ,1.0
39,300709.SZ,20171213,78.07,79.48,77.6,79.07,78.07,1.0,1.28,8377.75,66016.37,300709.SZ,1.0
40,300709.SZ,20171214,79.25,79.88,77.61,78.85,79.07,-0.22,-0.28,8900.57,70030.557,300709.SZ,1.0
41,300709.SZ,20171215,78.99,79.66,74.36,75.27,78.85,-3.58,-4.54,13753.65,106022.302,300709.SZ,1.0
42,300709.SZ,20171218,75.68,76.9,73.52,75.0,75.27,-0.27,-0.36,8479.83,63818.859,300709.SZ,1.0
43,300709.SZ,20171219,75.0,76.0,73.8,74.92,75.0,-0.08,-0.11,8291.98,62168.674,300709.SZ,1.0
44,300709.SZ,20171220,74.6,75.3,72.0,72.34,74.92,-2.58,-3.44,9924.91,72253.123,300709.SZ,1.0
45,300709.SZ,20171221,71.67,74.44,71.67,73.72,72.34,1.38,1.91,10402.41,76446.191,300709.SZ,1.0
46,300709.SZ,20171222,73.58,74.45,72.8,72.84,73.72,-0.88,-1.19,7414.16,54562.477,300709.SZ,1.0
47,300709.SZ,20171225,71.57,72.47,68.13,70.5,72.84,-2.34,-3.21,17242.95,120264.147,300709.SZ,1.0
48,300709.SZ,20171226,70.0,74.7,69.54,73.15,70.5,2.65,3.76,16373.59,118936.039,300709.SZ,1.0
49,300709.SZ,20171227,73.46,74.1,71.7,72.15,73.15,-1.0,-1.37,14159.99,103070.051,300709.SZ,1.0
50,300709.SZ,20171228,72.0,75.38,71.6,73.13,72.15,0.98,1.36,14946.24,110402.834,300709.SZ,1.0
51,300709.SZ,20171229,72.0,73.68,71.8,72.33,73.13,-0.8,-1.09,11426.21,82725.543,300709.SZ,1.0
52,300709.SZ,20180102,72.69,73.48,72.01,72.51,72.33,0.18,0.25,7715.86,55953.689,300709.SZ,1.0
53,300709.SZ,20180103,72.6,72.6,70.41,72.0,72.51,-0.51,-0.7,12158.47,86736.91,300709.SZ,1.0
54,300709.SZ,20180104,71.79,73.5,70.98,72.75,72.0,0.75,1.04,15254.0,109712.359,300709.SZ,1.0
55,300709.SZ,20180105,72.58,73.22,70.91,70.91,72.75,-1.84,-2.53,10469.84,75136.41,300709.SZ,1.0
56,300709.SZ,20180108,70.99,72.3,70.49,71.2,70.91,0.29,0.41,9129.79,65001.599,300709.SZ,1.0
57,300709.SZ,20180109,71.31,71.48,70.63,71.41,71.2,0.21,0.29,6815.26,48518.44,300709.SZ,1.0
58,300709.SZ,20180110,71.43,73.6,71.0,72.01,71.41,0.6,0.84,16814.63,121725.702,300709.SZ,1.0
59,300709.SZ,20180111,71.55,74.0,70.5,72.6,72.01,0.59,0.82,20274.24,147207.618,300709.SZ,1.0
60,300709.SZ,20180112,72.77,78.88,72.43,76.25,72.6,3.65,5.03,32828.75,248277.583,300709.SZ,1.0
61,300709.SZ,20180115,75.0,75.78,73.22,74.34,76.25,-1.91,-2.5,21213.32,157500.908,300709.SZ,1.0
62,300709.SZ,20180116,74.55,77.99,74.55,76.18,74.34,1.84,2.48,19756.69,150497.27,300709.SZ,1.0
63,300709.SZ,20180117,76.31,78.66,74.0,77.54,76.18,1.36,1.79,22102.57,169217.602,300709.SZ,1.0
64,300709.SZ,20180118,77.38,77.38,75.01,75.1,77.54,-2.44,-3.15,14457.73,109944.435,300709.SZ,1.0
65,300709.SZ,20180119,75.29,76.5,72.72,72.91,75.1,-2.19,-2.92,16202.03,120690.002,300709.SZ,1.0
66,300709.SZ,20180122,72.83,72.83,68.68,69.85,72.91,-3.06,-4.2,16097.84,112742.65,300709.SZ,1.0
67,300709.SZ,20180123,69.85,71.48,69.52,70.1,69.85,0.25,0.36,9369.74,66003.166,300709.SZ,1.0
68,300709.SZ,20180124,70.25,71.8,69.73,71.15,70.1,1.05,1.5,11686.73,82880.351,300709.SZ,1.0
69,300709.SZ,20180125,71.27,71.9,70.45,70.5,71.15,-0.65,-0.91,11873.04,84493.109,300709.SZ,1.0
70,300709.SZ,20180126,70.46,70.77,68.06,68.1,70.5,-2.4,-3.4,16392.92,113507.403,300709.SZ,1.0
71,300709.SZ,20180129,68.11,68.49,66.3,67.55,68.1,-0.55,-0.81,12511.15,83873.248,300709.SZ,1.0
72,300709.SZ,20180130,67.48,67.48,66.0,66.27,67.55,-1.28,-1.89,7917.51,52645.41,300709.SZ,1.0
73,300709.SZ,20180131,65.67,66.06,60.82,61.65,66.27,-4.62,-6.97,17762.45,111403.149,300709.SZ,1.0
74,300709.SZ,20180201,61.65,62.2,57.78,58.58,61.65,-3.07,-4.98,13350.01,79855.263,300709.SZ,1.0
75,300709.SZ,20180202,57.8,59.79,56.36,58.08,58.58,-0.5,-0.85,10917.85,63492.327,300709.SZ,1.0
76,300709.SZ,20180205,58.05,58.05,56.11,56.15,58.08,-1.93,-3.32,7802.85,44398.134,300709.SZ,1.0
77,300709.SZ,20180206,54.95,55.55,50.8,50.9,56.15,-5.25,-9.35,11946.13,63880.809,300709.SZ,1.0
78,300709.SZ,20180207,52.5,53.0,50.1,52.08,50.9,1.18,2.32,11242.81,58624.605,300709.SZ,1.0
79,300709.SZ,20180208,52.08,53.25,51.89,53.09,52.08,1.01,1.94,8703.62,45925.28,300709.SZ,1.0
80,300709.SZ,20180209,51.0,52.35,50.01,51.2,53.09,-1.89,-3.56,8381.75,42921.636,300709.SZ,1.0
81,300709.SZ,20180212,52.2,53.86,52.0,53.4,51.2,2.2,4.3,8631.77,45901.575,300709.SZ,1.0
82,300709.SZ,20180213,53.5,54.06,52.48,52.7,53.4,-0.7,-1.31,8197.47,43555.564,300709.SZ,1.0
83,300709.SZ,20180214,52.5,57.58,52.5,55.64,52.7,2.94,5.58,14497.56,80095.611,300709.SZ,1.0
