,ts_code_x,trade_date,open,high,low,close,pre_close,change,pct_change,vol,amount,ts_code_y,adj_factor
0,000606.SZ,20020328,15.0,15.07,14.8,14.9,15.14,-0.24,-1.59,14124.8,21095.4841,000606.SZ,2.698
1,000606.SZ,20020329,14.8,14.8,14.08,14.36,14.9,-0.54,-3.62,4618.0,6656.156,000606.SZ,2.698
2,000606.SZ,20020401,13.5,14.75,13.5,14.46,14.36,0.1,0.7,20733.46,30066.0046,000606.SZ,2.698
3,000606.SZ,20020402,14.39,14.77,14.14,14.18,14.46,-0.28,-1.94,4541.88,6549.5349,000606.SZ,2.698
4,000606.SZ,20020403,14.28,14.64,14.2,14.27,14.18,0.09,0.63,3536.5,5095.0548,000606.SZ,2.698
5,000606.SZ,20020404,14.1,14.5,14.05,14.45,14.27,0.18,1.26,2071.0,2968.6084,000606.SZ,2.698
6,000606.SZ,20020405,14.45,14.69,14.3,14.59,14.45,0.14,0.97,1828.0,2651.435,000606.SZ,2.698
7,000606.SZ,20020408,14.6,14.6,14.38,14.44,14.59,-0.15,-1.03,2268.02,3281.5168,000606.SZ,2.698
8,000606.SZ,20020409,14.46,15.28,14.41,15.0,14.44,0.56,3.88,13874.24,20681.1621,000606.SZ,2.698
9,000606.SZ,20020410,14.94,15.37,14.5,14.8,15.0,-0.2,-1.33,14683.33,22315.7377,000606.SZ,2.698
10,000606.SZ,20020411,15.3,16.28,14.9,16.28,14.8,1.48,10.0,62055.07,99678.7135,000606.SZ,2.698
11,000606.SZ,20020412,16.02,16.47,15.7,15.85,16.28,-0.43,-2.64,17829.41,28711.3737,000606.SZ,2.698
12,000606.SZ,20020415,16.0,16.09,15.36,15.48,15.85,-0.37,-2.33,20490.91,31849.1598,000606.SZ,2.698
13,000606.SZ,20020416,15.55,17.03,15.49,17.03,15.48,1.55,10.01,56716.51,93637.2287,000606.SZ,2.698
14,000606.SZ,20020417,16.99,17.29,16.6,17.15,17.03,0.12,0.7,13173.71,22423.2937,000606.SZ,2.698
15,000606.SZ,20020418,17.15,17.45,16.5,16.97,17.15,-0.18,-1.05,10096.97,17117.4424,000606.SZ,2.698
16,000606.SZ,20020419,16.51,17.89,16.25,17.73,16.97,0.76,4.48,14128.63,23724.5098,000606.SZ,2.698
17,000606.SZ,20020422,17.49,17.7,16.88,17.42,17.73,-0.31,-1.75,13805.73,23835.886,000606.SZ,2.698
18,000606.SZ,20020423,17.42,18.65,17.39,18.26,17.42,0.84,4.82,11470.43,20417.6688,000606.SZ,2.698
19,000606.SZ,20020424,18.0,18.15,17.38,17.68,18.26,-0.58,-3.18,12108.7,21287.3167,000606.SZ,2.698
20,000606.SZ,20020425,17.5,17.88,17.15,17.81,17.68,0.13,0.74,7598.96,13391.294,000606.SZ,2.698
21,000606.SZ,20020426,17.8,18.1,17.42,18.05,17.81,0.24,1.35,13431.8,24002.5747,000606.SZ,2.698
22,000606.SZ,20020429,17.8,18.78,17.35,18.06,18.05,0.01,0.06,32255.46,58720.9253,000606.SZ,2.698
23,000606.SZ,20020430,17.84,17.84,16.45,16.93,18.06,-1.13,-6.26,21447.63,36371.6552,000606.SZ,2.698
24,000606.SZ,20020508,16.74,16.74,16.26,16.28,16.93,-0.65,-3.84,6640.59,10865.7661,000606.SZ,2.698
25,000606.SZ,20020509,16.68,17.24,16.2,17.13,16.28,0.85,5.22,25890.56,42949.547,000606.SZ,2.698
26,000606.SZ,20020510,16.9,17.2,16.68,16.95,17.13,-0.18,-1.05,12739.8,21511.0062,000606.SZ,2.698
27,000606.SZ,20020513,17.0,17.2,16.4,17.17,16.95,0.22,1.3,8268.7,13975.6994,000606.SZ,2.698
