,ts_code_x,trade_date,open,high,low,close,pre_close,change,pct_change,vol,amount,ts_code_y,adj_factor
0,300717.SZ,20171106,17.09,20.51,17.09,20.51,14.24,6.27,44.03,48.0,97.251,300717.SZ,1.0
1,300717.SZ,20171107,22.56,22.56,22.56,22.56,20.51,2.05,10.0,14.71,33.185,300717.SZ,1.0
2,300717.SZ,20171108,24.82,24.82,24.82,24.82,22.56,2.26,10.02,5.0,12.41,300717.SZ,1.0
3,300717.SZ,20171109,27.3,27.3,27.3,27.3,24.82,2.48,9.99,18.0,49.14,300717.SZ,1.0
4,300717.SZ,20171110,30.03,30.03,30.03,30.03,27.3,2.73,10.0,26.0,78.078,300717.SZ,1.0
5,300717.SZ,20171113,33.03,33.03,33.03,33.03,30.03,3.0,9.99,28.0,92.484,300717.SZ,1.0
6,300717.SZ,20171114,36.33,36.33,36.33,36.33,33.03,3.3,9.99,218.0,791.994,300717.SZ,1.0
7,300717.SZ,20171115,39.96,39.96,39.96,39.96,36.33,3.63,9.99,432.0,1726.272,300717.SZ,1.0
8,300717.SZ,20171116,43.96,43.96,43.96,43.96,39.96,4.0,10.01,295.0,1296.82,300717.SZ,1.0
9,300717.SZ,20171117,48.36,48.36,48.36,48.36,43.96,4.4,10.01,1219.0,5895.084,300717.SZ,1.0
10,300717.SZ,20171120,48.5,52.2,47.23,48.7,48.36,0.34,0.7,86899.53,429593.716,300717.SZ,1.0
11,300717.SZ,20171121,48.58,48.58,43.83,43.83,48.7,-4.87,-10.0,67493.18,299708.475,300717.SZ,1.0
12,300717.SZ,20171122,41.9,43.83,40.1,41.22,43.83,-2.61,-5.95,54018.12,225058.771,300717.SZ,1.0
13,300717.SZ,20171123,40.94,43.43,40.59,40.81,41.22,-0.41,-0.99,43579.68,182520.323,300717.SZ,1.0
14,300717.SZ,20171124,39.2,40.99,38.68,39.22,40.81,-1.59,-3.9,34157.65,135524.88,300717.SZ,1.0
15,300717.SZ,20171127,38.77,40.37,38.47,39.0,39.22,-0.22,-0.56,24205.01,95123.583,300717.SZ,1.0
16,300717.SZ,20171128,39.0,41.98,39.0,40.45,39.0,1.45,3.72,30921.79,125358.319,300717.SZ,1.0
17,300717.SZ,20171129,39.8,40.35,36.66,38.35,40.45,-2.1,-5.19,33203.75,127459.939,300717.SZ,1.0
18,300717.SZ,20171130,37.9,39.97,37.58,39.48,38.35,1.13,2.95,26681.26,103712.65,300717.SZ,1.0
19,300717.SZ,20171201,38.82,39.49,38.06,38.65,39.48,-0.83,-2.1,19690.54,76293.33,300717.SZ,1.0
20,300717.SZ,20171204,37.99,37.99,34.79,34.79,38.65,-3.86,-9.99,32366.54,115907.954,300717.SZ,1.0
21,300717.SZ,20171205,33.99,34.9,32.53,32.98,34.79,-1.81,-5.2,21732.7,73324.938,300717.SZ,1.0
22,300717.SZ,20171206,33.49,33.98,32.72,33.81,32.98,0.83,2.52,17808.49,59690.85,300717.SZ,1.0
23,300717.SZ,20171207,33.71,34.0,33.22,33.32,33.81,-0.49,-1.45,14067.92,47253.092,300717.SZ,1.0
24,300717.SZ,20171208,33.35,35.4,33.0,34.54,33.32,1.22,3.66,23055.03,79278.136,300717.SZ,1.0
25,300717.SZ,20171211,34.55,35.52,34.3,35.06,34.54,0.52,1.51,15244.55,53301.202,300717.SZ,1.0
26,300717.SZ,20171212,34.7,34.97,33.39,33.42,35.06,-1.64,-4.68,16778.33,57140.444,300717.SZ,1.0
