,ts_code_x,trade_date,open,high,low,close,pre_close,change,pct_change,vol,amount,ts_code_y,adj_factor
0,002918.SZ,20171219,37.55,45.06,37.55,45.06,31.29,13.77,44.01,302.89,1358.441,002918.SZ,1.0
1,002918.SZ,20171220,49.57,49.57,49.57,49.57,45.06,4.51,10.01,181.52,899.794,002918.SZ,1.0
2,002918.SZ,20171221,54.53,54.53,54.53,54.53,49.57,4.96,10.01,439.82,2398.338,002918.SZ,1.0
3,002918.SZ,20171222,59.98,59.98,56.01,59.98,54.53,5.45,9.99,159001.28,935284.065,002918.SZ,1.0
4,002918.SZ,20171225,61.0,64.84,58.88,60.7,59.98,0.72,1.2,199175.2,1231393.243,002918.SZ,1.0
5,002918.SZ,20171226,58.0,63.51,57.31,61.41,60.7,0.71,1.17,157169.7,957459.2,002918.SZ,1.0
6,002918.SZ,20171227,61.69,67.2,60.38,64.97,61.41,3.56,5.8,194706.69,1247473.514,002918.SZ,1.0
7,002918.SZ,20171228,62.51,64.07,60.0,60.76,64.97,-4.21,-6.48,147091.56,912708.892,002918.SZ,1.0
8,002918.SZ,20171229,60.11,60.34,55.01,55.7,60.76,-5.06,-8.33,128309.44,735625.455,002918.SZ,1.0
9,002918.SZ,20180102,56.2,57.66,55.61,56.78,55.7,1.08,1.94,68601.97,390330.311,002918.SZ,1.0
10,002918.SZ,20180103,56.49,58.97,54.51,57.55,56.78,0.77,1.36,102904.07,578544.591,002918.SZ,1.0
11,002918.SZ,20180104,56.8,58.44,56.08,56.66,57.55,-0.89,-1.55,63543.71,361762.863,002918.SZ,1.0
12,002918.SZ,20180105,56.2,58.97,55.8,57.89,56.66,1.23,2.17,89866.03,516856.576,002918.SZ,1.0
13,002918.SZ,20180108,58.21,61.54,58.21,59.3,57.89,1.41,2.44,91054.53,544765.536,002918.SZ,1.0
14,002918.SZ,20180109,59.18,59.29,57.23,58.26,59.3,-1.04,-1.75,66696.8,388772.608,002918.SZ,1.0
15,002918.SZ,20180110,58.02,60.96,57.38,60.5,58.26,2.24,3.84,98597.0,587821.922,002918.SZ,1.0
16,002918.SZ,20180111,60.0,60.98,58.79,59.87,60.5,-0.63,-1.04,77611.14,465723.192,002918.SZ,1.0
17,002918.SZ,20180112,59.58,59.78,56.8,56.84,59.87,-3.03,-5.06,80701.38,468502.711,002918.SZ,1.0
18,002918.SZ,20180115,56.04,56.45,52.23,52.83,56.84,-4.01,-7.05,64036.72,349078.793,002918.SZ,1.0
19,002918.SZ,20180116,52.61,54.87,52.61,53.86,52.83,1.03,1.95,41895.18,226416.233,002918.SZ,1.0
20,002918.SZ,20180117,54.08,54.8,53.01,54.25,53.86,0.39,0.72,40867.2,220832.738,002918.SZ,1.0
21,002918.SZ,20180118,54.42,54.83,53.72,53.83,54.25,-0.42,-0.77,30486.74,165334.828,002918.SZ,1.0
22,002918.SZ,20180119,53.79,54.75,53.48,53.68,53.83,-0.15,-0.28,35603.83,192858.751,002918.SZ,1.0
23,002918.SZ,20180122,52.78,53.28,51.77,52.54,53.68,-1.14,-2.12,38216.74,200307.613,002918.SZ,1.0
24,002918.SZ,20180123,52.6,53.43,52.25,53.41,52.54,0.87,1.66,33795.6,178655.78,002918.SZ,1.0
25,002918.SZ,20180124,53.56,54.28,52.81,53.88,53.41,0.47,0.88,35902.87,193067.288,002918.SZ,1.0
26,002918.SZ,20180125,53.5,54.4,52.88,52.96,53.88,-0.92,-1.71,34973.64,187561.199,002918.SZ,1.0
27,002918.SZ,20180126,52.5,52.85,51.5,51.56,52.96,-1.4,-2.64,38434.75,200097.257,002918.SZ,1.0
28,002918.SZ,20180129,51.55,52.77,51.31,52.32,51.56,0.76,1.47,31091.57,162611.975,002918.SZ,1.0
29,002918.SZ,20180130,52.37,52.58,51.65,51.81,52.32,-0.51,-0.97,18983.43,98746.083,002918.SZ,1.0
